138 37

3.750 3.775 3.800 3.825 3.850 3.875 3.900 3.925 3.950 3.975 4.000 4.025 4.050 4.075 4.100 4.125 4.150 4.175 4.200 4.225 4.250 4.275 4.300 4.325 4.350 4.375 4.400 4.425 4.450 4.475 4.500 4.525 4.550 4.575 4.600 4.625 4.650 4.675 4.700 4.725 4.750 4.775 4.800 4.825 4.850 4.875 4.900 4.925 4.950 4.975 5.000 5.025 5.050 5.075 5.100 5.125 5.150 5.175 5.200 5.225 5.250 5.275 5.300 5.325 5.350 5.375 5.400 5.425 5.450 5.475 5.500 5.525 5.550 5.575 5.600 5.625 5.650 5.675 5.700 5.725 5.750 5.775 5.800 5.825 5.850 5.875 5.900 5.925 5.950 5.975 6.000 6.050 6.100 6.150 6.200 6.250 6.300 6.350 6.400 6.450 6.500 6.550 6.600 6.650 6.700 6.750 6.800 6.850 6.900 6.950 7.000 7.050 7.100 7.150 7.200 7.250 7.300 7.350 7.400 7.450 7.500 7.550 7.600 7.650 7.700 7.750 7.800 7.850 7.900 7.950 8.000 8.100 8.200 8.300 8.400 8.500 8.600 8.700
-8.000 -7.750 -7.500 -7.250 -7.000 -6.750 -6.500 -6.250 -6.000 -5.750 -5.500 -5.250 -5.000 -4.750 -4.500 -4.250 -4.000 -3.750 -3.500 -3.250 -3.000 -2.750 -2.500 -2.250 -2.000 -1.750 -1.500 -1.250 -1.000 -0.750 -0.500 -0.250 0.000 0.250 0.500 0.750 1.000

   3.0269134e-01   3.0690220e-01   3.1224824e-01   3.1878656e-01   3.2696405e-01   3.3651157e-01   3.5034829e-01   3.6812897e-01   3.9355008e-01   4.3151908e-01   4.8696753e-01   5.7213695e-01   7.0226334e-01   9.0364947e-01   1.2189896e+00   1.7278260e+00   2.5615333e+00   3.9536662e+00   6.3241185e+00   1.0399202e+01   1.7518624e+01   2.9957116e+01   5.1999600e+01   9.0991327e+01   1.5940429e+02   2.7797133e+02   4.7643099e+02   7.9341426e+02   1.2705741e+03   1.9253070e+03   2.7765148e+03   3.8062736e+03   4.9945918e+03   6.3314036e+03   7.8072844e+03   9.4951100e+03   1.1376273e+04
   3.0408850e-01   3.0796403e-01   3.1332857e-01   3.1988951e-01   3.2809529e-01   3.3806484e-01   3.5115592e-01   3.6897760e-01   3.9491170e-01   4.3251383e-01   4.8809010e-01   5.7147864e-01   6.9742900e-01   8.9433453e-01   1.1994993e+00   1.6962896e+00   2.5061093e+00   3.8770375e+00   6.2086903e+00   1.0232930e+01   1.7278260e+01   2.9512092e+01   5.1050500e+01   8.9330548e+01   1.5649483e+02   2.7510596e+02   4.7807937e+02   8.1470428e+02   1.3458604e+03   2.1183611e+03   3.1878656e+03   4.5446454e+03   6.2015464e+03   8.1189525e+03   1.0292005e+04   1.2808551e+04   1.5541753e+04
   3.0725574e-01   3.1117163e-01   3.1586390e-01   3.2210688e-01   3.2998941e-01   3.4001651e-01   3.5359002e-01   3.7153523e-01   3.9719155e-01   4.3351088e-01   4.8809010e-01   5.7016427e-01   6.9262793e-01   8.8307990e-01   1.1803206e+00   1.6634127e+00   2.4603676e+00   3.8106582e+00   6.1305579e+00   1.0162487e+01   1.7198873e+01   2.9512092e+01   5.1109308e+01   8.9125094e+01   1.5631476e+02   2.7542287e+02   4.8250298e+02   8.3656560e+02   1.4141647e+03   2.2961486e+03   3.5892193e+03   5.3149600e+03   7.5335556e+03   1.0209395e+04   1.3350576e+04   1.6982437e+04   2.0941125e+04
   3.1368951e-01   3.1659205e-01   3.2099628e-01   3.2658783e-01   3.3419504e-01   3.4395371e-01   3.5768440e-01   3.7497300e-01   3.9994475e-01   4.3651583e-01   4.8921527e-01   5.6754461e-01   6.8627788e-01   8.6996143e-01   1.1574440e+00   1.6292960e+00   2.4071325e+00   3.7411059e+00   6.0394863e+00   1.0069317e+01   1.7179084e+01   2.9648314e+01   5.1760683e+01   9.0782053e+01   1.5977175e+02   2.8216296e+02   4.9716437e+02   8.6996143e+02   1.4945140e+03   2.4888573e+03   3.9948456e+03   6.1305579e+03   8.9949758e+03   1.2603756e+04   1.6982437e+04   2.2080047e+04   2.7701290e+04
   3.2210688e-01   3.2396642e-01   3.2771778e-01   3.3265955e-01   3.4040819e-01   3.5034829e-01   3.6349630e-01   3.8150479e-01   4.0644333e-01   4.4157045e-01   4.9260634e-01   5.6885293e-01   6.8391165e-01   8.6297855e-01   1.1428783e+00   1.6050923e+00   2.3741054e+00   3.6940264e+00   5.9910094e+00   1.0046158e+01   1.7238521e+01   3.0060763e+01   5.2905400e+01   9.3648322e+01   1.6576773e+02   2.9410337e+02   5.2059501e+02   9.1622049e+02   1.5903767e+03   2.6977394e+03   4.4360864e+03   7.0064818e+03   1.0604739e+04   1.5346170e+04   2.1256903e+04   2.8248800e+04   3.6016375e+04
   3.3151257e-01   3.3342641e-01   3.3689922e-01   3.4197944e-01   3.4954251e-01   3.5974934e-01   3.7368013e-01   3.9219315e-01   4.1783037e-01   4.5289758e-01   5.0408062e-01   5.7942870e-01   6.9183097e-01   8.6796058e-01   1.1455129e+00   1.6069413e+00   2.3741054e+00   3.7068072e+00   6.0325371e+00   1.0150794e+01   1.7538805e+01   3.0760968e+01   5.4638655e+01   9.7274722e+01   1.7398027e+02   3.1045596e+02   5.5271341e+02   9.8061831e+02   1.7179084e+03   2.9546089e+03   4.9545019e+03   7.9983426e+03   1.2416523e+04   1.8407720e+04   2.6121614e+04   3.5522212e+04   4.6078677e+04
   3.4119291e-01   3.4355795e-01   3.4713628e-01   3.5277679e-01   3.6016375e-01   3.7110773e-01   3.8592241e-01   4.0597566e-01   4.3351088e-01   4.6989411e-01   5.2239619e-01   5.9772304e-01   7.1039517e-01   8.8715601e-01   1.1654671e+00   1.6292960e+00   2.4071325e+00   3.7540495e+00   6.1235039e+00   1.0339511e+01   1.7926686e+01   3.1659205e+01   5.6689157e+01   1.0185914e+02   1.8365383e+02   3.3075011e+02   5.9360835e+02   1.0629186e+03   1.8771544e+03   3.2658783e+03   5.5526462e+03   9.1201084e+03   1.4437766e+04   2.1877616e+04   3.1732187e+04   4.3903587e+04   5.8009617e+04
   3.4954251e-01   3.5237087e-01   3.5686175e-01   3.6266029e-01   3.7110773e-01   3.8282474e-01   3.9948456e-01   4.2218228e-01   4.5237646e-01   4.9260634e-01   5.4890856e-01   6.2733570e-01   7.4473197e-01   9.2363419e-01   1.2050359e+00   1.6749429e+00   2.4603676e+00   3.8326574e+00   6.2445335e+00   1.0568175e+01   1.8407720e+01   3.2696405e+01   5.8884366e+01   1.0678248e+02   1.9408859e+02   3.5359002e+02   6.4194822e+02   1.1601122e+03   2.0701413e+03   3.6475395e+03   6.2733570e+03   1.0447202e+04   1.6788040e+04   2.5882129e+04   3.8150479e+04   5.3641387e+04   7.2110748e+04
   3.5727284e-01   3.6016375e-01   3.6517413e-01   3.7153523e-01   3.8062736e-01   3.9445730e-01   4.1304750e-01   4.3853070e-01   4.7315126e-01   5.1939767e-01   5.8076442e-01   6.6757490e-01   7.9158945e-01   9.7948999e-01   1.2720378e+00   1.7559009e+00   2.5644840e+00   3.9764910e+00   6.4639799e+00   1.0952166e+01   1.9098533e+01   3.4080032e+01   6.1659500e+01   1.1246050e+02   2.0653802e+02   3.7975194e+02   6.9662651e+02   1.2720378e+03   2.2987937e+03   4.0926066e+03   7.1121351e+03   1.1967405e+04   1.9453601e+04   3.0373861e+04   4.5394162e+04   6.4788810e+04   8.8206380e+04
   3.6099401e-01   3.6517413e-01   3.7153523e-01   3.7844258e-01   3.8859750e-01   4.0364539e-01   4.2413098e-01   4.5341930e-01   4.9317380e-01   5.4638655e-01   6.1872833e-01   7.1696838e-01   8.5802511e-01   1.0629186e+00   1.3803843e+00   1.8945235e+00   2.7478942e+00   4.2364297e+00   6.8469948e+00   1.1574440e+01   2.0206914e+01   3.6057864e+01   6.5463617e+01   1.1994993e+02   2.2130947e+02   4.0973211e+02   7.5857758e+02   1.3995873e+03   2.5527013e+03   4.5866965e+03   8.0630620e+03   1.3708818e+04   2.2516454e+04   3.5481339e+04   5.3641387e+04   7.7268059e+04   1.0653689e+05
   3.6307805e-01   3.6855304e-01   3.7583740e-01   3.8370725e-01   3.9445730e-01   4.1020410e-01   4.3301207e-01   4.6505038e-01   5.0991760e-01   5.7213695e-01   6.5614527e-01   7.7090347e-01   9.3325430e-01   1.1668096e+00   1.5222991e+00   2.0892961e+00   3.0164769e+00   4.6184899e+00   7.4216420e+00   1.2473835e+01   2.1677041e+01   3.8681205e+01   7.0226334e+01   1.2882496e+02   2.3850638e+02   4.4411966e+02   8.2603795e+02   1.5363848e+03   2.8281341e+03   5.1286138e+03   9.0991327e+03   1.5613490e+04   2.5852348e+04   4.1114972e+04   6.2661386e+04   9.1201084e+04   1.2676519e+05
